Salary,G,A,S,SOG,INT,CR,CC,TKLW,FC,FS,P,Player,Points,Percentage,Total_Kicks,Win %,D,F,M,M/F,LIV,LEI,MCI,CHE,MUN,WLV,TOT,SHU,ARS,CRY,NEW,BHA,BUR,EVE,BOU,WHU,AVL,SOU,NOR,WAT
6600,0.0,0.24,4.34,1.93,0.72,5.31,2.9,0.72,1.21,0.0,37.64,Gerard Deulofeu,4.2,25.0,2.0,21.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6400,0.0,0.0,4.34,1.58,0.79,1.18,3.16,0.0,0.79,0.79,51.32,Ross Barkley,10.3,33.33,0.14285714285714285,68.04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,0.51,0.0,4.31,1.27,0.0,0.25,0.51,0.76,0.51,1.27,19.52,Neal Maupay,1.3,25.0,0.0,11.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8600,0.52,0.26,4.13,1.81,0.52,1.29,2.06,0.26,0.77,0.77,37.13,Son Heung-Min,12.5,40.0,0.14285714285714285,68.04,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9700,1.54,0.0,3.97,1.99,0.22,0.0,1.32,0.22,1.32,0.66,18.09,Tammy Abraham,12.9,50.0,0.0,68.04,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,0.73,0.0,3.83,1.64,0.18,0.36,0.0,0.18,1.82,2.55,18.95,Ashley Barnes,1.9,32.26,0.0,30.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6300,0.63,0.0,3.8,1.27,0.63,1.9,0.63,0.63,1.9,3.17,12.68,Patrick Cutrone,0.0,43.48,0.0,49.08,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200,0.4,0.4,3.63,0.81,0.4,0.4,1.21,0.0,0.81,0.4,33.5,Lucas Moura,0.0,40.0,0.0,68.04,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6200,0.0,0.0,3.6,2.16,1.44,1.44,1.44,0.0,0.72,1.44,26.64,Michail Antonio,0.0,0.0,0.0,34.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5400,1.01,0.34,3.55,2.36,0.17,0.34,0.84,0.68,0.84,0.34,11.82,Teemu Pukki,5.8,38.46,0.0,25.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8500,0.32,0.32,3.51,0.64,0.0,1.6,1.91,0.64,0.64,0.64,22.02,Danny Ings,17.7,25.0,0.0,11.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5100,0.25,0.0,3.43,0.74,0.74,2.45,2.21,0.74,1.23,0.74,40.46,Tom Cleverley,9.3,0.0,0.5714285714285714,21.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8700,0.67,0.17,3.36,1.35,0.34,1.01,0.67,0.17,1.51,1.35,16.65,Harry Kane,18.0,60.0,0.0,68.04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6600,0.0,0.66,3.3,1.32,0.33,2.97,1.98,0.99,1.98,1.65,31.32,Sofiane Boufal,7.3,0.0,0.0,11.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4900,0.86,0.0,3.16,1.44,0.29,2.01,0.86,0.0,0.58,1.73,26.17,Harry Wilson,4.6,32.26,0.8571428571428571,38.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5800,1.45,0.0,2.9,2.18,0.73,0.73,0.73,3.63,2.18,3.63,26.85,Moussa Djenepo,0.0,0.0,0.0,11.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7500,0.36,0.0,2.89,1.08,0.0,3.25,2.53,0.36,1.08,0.36,26.02,Leandro Trossard,0.0,0.0,0.7142857142857143,11.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8300,0.5,0.0,2.84,1.34,0.67,5.51,2.0,1.17,1.17,0.5,30.56,Mason Mount,6.8,40.0,4.714285714285714,68.04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,0.33,0.17,2.83,1.67,0.83,1.5,1.33,2.17,1.67,3.17,25.17,John McGinn,23.9,0.0,0.5714285714285714,41.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5200,0.62,0.0,2.79,1.55,0.93,0.62,1.86,0.62,1.86,0.93,36.62,Andriy Yarmolenko,20.2,29.41,0.0,34.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3800,0.0,0.0,2.75,1.57,1.18,0.39,1.18,0.0,0.39,1.97,26.33,Dominic Solanke,4.4,41.67,0.0,38.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6500,0.27,0.0,2.69,1.35,0.81,6.47,2.69,0.81,1.08,0.27,57.4,Christian Eriksen,17.0,33.33,2.5714285714285716,68.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,0.0,0.0,2.54,1.02,0.76,3.05,1.02,0.76,2.54,1.78,19.58,Trezeguet,10.6,0.0,0.2857142857142857,41.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4800,0.28,0.0,2.52,0.84,0.0,0.28,1.4,0.28,0.84,0.28,15.14,Andre Gray,5.1,26.67,0.0,21.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5500,0.25,0.0,2.51,1.01,0.25,0.25,1.76,1.01,1.26,0.75,32.68,Nathan Redmond,8.9,0.0,0.0,11.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7800,0.0,0.0,2.5,0.5,2.0,2.5,3.5,0.5,1.0,2.0,39.5,Pedro,10.0,34.84,0.0,68.04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7800,0.36,0.0,2.5,1.07,0.71,0.71,1.25,0.18,0.53,0.71,28.16,Raul Jimenez,2.7,43.48,0.0,49.08,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5600,0.0,0.0,2.41,0.4,0.2,1.2,1.2,0.0,1.2,0.4,17.04,Che Adams,0.0,25.0,0.0,11.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5500,0.6,0.0,2.4,1.2,1.0,0.2,0.6,1.4,1.2,1.4,33.4,Sebastien Haller,14.0,43.48,0.0,34.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400,0.0,0.0,2.39,0.27,1.59,0.27,0.53,1.06,1.06,1.06,27.61,Cheikhou Kouyate,4.5,0.0,0.0,48.08,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4500,0.29,0.0,2.33,0.58,0.58,0.87,1.46,0.58,0.87,2.33,43.98,Roberto Pereyra,9.3,0.0,0.14285714285714285,21.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6800,0.25,0.25,2.29,1.27,0.76,5.08,1.27,0.51,0.76,1.02,23.64,Anwar El Ghazi,17.4,25.0,0.5714285714285714,41.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5000,0.0,0.49,2.18,0.73,1.21,2.67,2.18,2.43,0.49,1.94,61.62,Felipe Anderson,18.4,31.25,0.2857142857142857,34.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7000,0.2,0.0,2.18,0.4,0.4,0.99,0.79,0.4,1.19,2.38,32.11,Diogo Jota,0.0,33.33,0.0,49.08,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,0.73,0.0,2.18,1.45,2.18,0.73,0.0,0.0,0.0,0.73,30.48,Jeff Hendrick,3.1,0.0,0.0,30.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5500,0.49,0.0,1.97,1.48,0.25,0.0,0.74,1.23,1.48,2.46,21.15,Jordan Ayew,4.0,34.84,0.0,48.08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4900,0.0,0.0,1.94,1.16,0.39,0.0,1.94,1.94,1.16,1.16,23.66,Christian Benteke,0.0,38.46,0.0,48.08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3200,0.19,0.0,1.92,0.38,1.15,2.12,0.58,0.58,0.96,0.38,58.27,Ruben Neves,0.6,0.0,1.5714285714285714,49.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,0.35,0.0,1.91,1.21,0.17,0.35,0.52,0.69,1.73,0.87,16.3,Wesley Moraes,0.1,36.36,0.0,41.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7500,0.0,0.0,1.89,0.76,0.57,1.14,0.38,0.95,2.08,4.36,28.8,Wilfried Zaha,18.2,34.84,0.0,48.08,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6600,0.37,0.0,1.85,0.92,0.0,0.37,0.74,0.0,0.55,0.74,16.82,Chris Wood,15.9,32.26,0.0,30.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8000,0.17,0.0,1.83,0.33,0.83,5.83,1.5,0.83,0.83,0.83,36.5,James Ward-Prowse,9.2,0.0,4.142857142857143,11.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5200,0.0,0.0,1.82,0.91,0.0,0.0,0.0,0.91,0.91,0.91,12.73,Jay Rodriguez,11.0,30.77,0.0,30.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4400,0.0,0.0,1.76,0.0,0.88,4.41,0.0,0.0,1.76,0.0,42.35,Daryl Janmaat,4.9,0.0,0.0,21.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4800,0.0,0.0,1.75,0.35,0.0,0.7,0.7,0.0,2.8,2.1,19.61,Glenn Murray,1.7,29.41,0.0,11.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6700,0.39,0.19,1.75,0.78,0.39,4.85,1.75,1.55,1.94,0.97,37.82,Erik Lamela,4.8,33.33,3.0,68.04,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,0.0,0.0,1.74,0.58,0.58,1.74,0.0,1.74,1.16,0.58,22.06,Max Meyer,0.1,0.0,0.0,48.08,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3600,0.0,0.0,1.73,0.35,1.38,0.0,1.73,0.86,1.21,0.52,58.56,Abdoulaye Doucoure,5.0,0.0,0.0,21.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4400,0.0,0.24,1.71,0.73,1.22,0.98,0.98,1.22,1.71,1.95,20.24,Jeffrey Schlupp,3.7,0.0,0.0,48.08,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6100,0.0,0.2,1.61,0.4,1.0,4.02,3.01,0.4,0.0,1.21,53.44,Manuel Lanzini,3.3,26.67,2.7142857142857144,34.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4500,0.0,0.0,1.54,0.39,1.73,1.16,0.77,1.35,1.73,0.77,64.75,Pierre-Emile Hojbjerg,4.0,0.0,0.0,11.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9500,0.0,0.0,1.53,0.0,0.77,3.06,0.0,1.53,0.77,3.06,48.64,Willian,26.9,40.0,0.5714285714285714,68.04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6600,0.0,0.31,1.53,0.0,0.61,5.49,1.53,0.31,0.92,3.36,26.85,Adama Traore,7.6,0.0,0.0,49.08,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,0.0,0.0,1.5,1.0,0.0,0.0,1.0,1.0,1.5,1.0,24.0,Troy Deeney,0.0,0.0,0.0,21.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3200,0.0,0.18,1.45,0.18,3.64,0.18,0.73,2.0,1.64,0.18,40.36,Philip Billing,5.7,0.0,0.0,38.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5500,0.0,0.0,1.44,0.96,2.4,3.6,1.44,2.16,0.48,1.68,65.04,Emerson Palmieri,0.0,0.0,0.14285714285714285,68.04,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,0.0,0.0,1.42,0.35,0.35,2.83,0.71,1.77,0.35,1.42,37.56,Pablo Fornals,14.1,27.78,0.5714285714285714,34.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7300,0.0,0.35,1.39,0.0,0.69,7.11,1.04,1.04,0.69,1.21,19.77,Dwight McNeil,9.8,0.0,2.7142857142857144,30.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5500,0.46,0.0,1.37,0.46,1.37,0.46,0.46,0.91,1.37,0.91,46.14,N'Golo Kante,0.0,0.0,0.0,68.04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,0.0,0.0,1.36,0.58,0.78,0.39,0.58,0.58,1.55,1.55,32.39,Marco Stiepermann,2.3,0.0,0.0,25.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4200,0.0,0.17,1.33,0.33,1.0,1.17,1.17,1.67,1.33,0.5,55.17,Davy Propper,0.0,0.0,0.0,11.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9200,0.0,0.32,1.3,0.32,0.65,1.62,1.3,0.97,0.65,1.62,34.77,Christian Pulisic,0.0,36.36,0.0,68.04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,0.21,0.21,1.29,0.43,0.64,6.21,1.29,0.21,0.21,2.14,29.36,Ryan Fraser,0.0,26.67,2.7142857142857144,38.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4300,0.21,0.21,1.27,0.21,1.7,1.06,1.06,1.7,1.7,2.33,30.35,Will Hughes,0.0,0.0,0.0,21.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000,0.0,0.0,1.26,0.0,0.0,6.32,3.79,0.76,1.01,0.76,52.84,Pascal Gross,10.0,0.0,2.142857142857143,11.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6300,0.0,0.0,1.25,1.25,0.63,8.75,1.25,1.25,1.88,2.5,35.0,Robert Snodgrass,0.0,26.67,1.2857142857142858,34.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4700,0.69,0.0,1.22,1.04,0.35,1.04,1.56,0.35,2.43,1.22,13.03,Callum Wilson,21.4,47.62,0.0,38.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4500,0.34,0.34,1.2,0.51,0.68,0.17,1.71,0.85,0.68,2.05,38.25,Todd Cantwell,4.4,0.0,0.0,25.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3700,0.0,0.0,1.19,0.2,1.99,0.0,0.0,0.2,0.79,0.99,66.16,Kurt Zouma,0.0,0.0,0.0,68.04,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6700,0.39,0.0,1.18,0.39,1.58,5.92,2.76,0.0,0.39,0.39,15.39,Johann Berg Gudmundsson,0.0,0.0,0.8571428571428571,30.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6200,0.0,0.68,1.18,0.51,0.34,5.07,2.36,0.68,0.84,1.01,49.31,Emiliano Buendia,13.8,25.0,3.7142857142857144,25.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3000,0.39,0.0,1.17,1.17,1.17,0.78,0.0,0.78,2.34,1.17,47.14,Romain Saiss,5.6,0.0,0.0,49.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,0.17,0.0,1.17,0.67,2.0,0.17,0.5,1.0,0.5,0.33,42.67,Jannik Vestergaard,5.0,0.0,0.0,11.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3300,0.17,0.0,1.17,0.33,2.33,0.33,0.33,1.33,0.33,1.0,38.33,Nathan Ake,10.6,0.0,0.0,38.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8700,0.0,0.33,1.17,0.0,0.33,2.33,2.5,1.5,1.0,3.83,41.33,Jack Grealish,14.9,0.0,1.4285714285714286,41.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5700,0.0,0.54,1.08,0.0,2.17,6.51,2.17,2.17,1.63,1.08,53.13,Marcos Alonso,7.2,0.0,0.14285714285714285,68.04,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,0.0,0.21,1.06,0.63,1.48,4.23,1.48,1.06,0.42,0.42,39.3,Solomon March,0.0,0.0,0.7142857142857143,11.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4300,0.0,0.17,1.04,0.0,0.35,2.44,0.7,0.17,2.09,1.04,57.79,Moussa Sissoko,1.6,0.0,0.0,68.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,0.17,0.17,1.02,0.51,0.34,0.51,1.36,0.51,1.19,1.53,22.33,Joshua King,18.4,38.46,0.14285714285714285,38.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4300,0.25,0.0,1.02,0.76,0.76,0.51,0.76,1.78,2.54,2.03,50.34,Mark Noble,1.9,26.67,0.0,34.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4500,0.0,0.0,1.01,0.25,3.8,3.04,0.51,1.01,1.77,1.27,29.66,Frederic Guilbert,14.3,0.0,0.0,41.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3800,0.34,0.0,1.01,0.34,1.01,0.34,1.01,1.01,1.34,2.69,43.32,Douglas Luiz,0.0,0.0,0.0,41.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2700,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.0,0.75,0.5,38.5,Gary Cahill,6.7,0.0,0.0,48.08,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4700,0.5,0.0,1.0,0.5,0.5,2.5,0.0,1.0,0.5,0.5,36.5,Aaron Cresswell,21.1,0.0,0.0,34.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2500,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.67,1.33,0.17,44.0,Craig Dawson,2.4,0.0,0.0,21.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5200,0.0,0.5,1.0,0.0,3.5,5.0,2.0,1.0,2.0,1.5,50.0,Serge Aurier,-0.2,0.0,0.0,68.04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,0.0,0.0,1.0,0.4,2.2,2.4,0.4,2.4,1.0,0.4,32.6,Jonny,5.8,0.0,0.0,49.08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,0.0,0.0,0.98,0.2,0.79,0.79,1.18,0.98,0.98,1.58,85.27,Harry Winks,6.8,0.0,0.0,68.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,0.0,0.0,0.97,0.0,1.22,0.24,1.22,0.73,0.97,0.73,82.7,Moritz Leitner,5.7,0.0,0.0,25.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2900,0.0,0.0,0.93,0.47,0.47,0.0,0.0,0.93,0.0,0.47,42.9,Maya Yoshida,4.5,0.0,0.0,11.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7600,0.0,0.0,0.9,0.9,0.0,0.0,3.6,0.0,3.6,0.9,26.1,Olivier Giroud,0.0,47.62,0.0,68.04,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,0.0,0.0,0.89,0.6,0.89,1.19,0.0,0.89,1.49,0.3,36.06,Matt Doherty,21.0,0.0,0.0,49.08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,0.0,0.0,0.88,0.0,1.31,0.22,0.44,0.66,0.22,0.0,33.28,Leander Dendoncker,3.6,0.0,0.0,49.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,0.0,0.0,0.85,0.17,1.53,0.34,0.51,1.88,1.36,0.51,62.9,Dale Stephens,6.8,0.0,0.0,11.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5700,0.0,0.0,0.85,0.0,1.7,4.25,2.55,1.7,0.0,0.85,43.3,Conor Hourihane,10.9,0.0,0.5714285714285714,41.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3500,0.0,0.0,0.83,0.17,1.5,0.17,0.17,1.5,1.0,1.17,30.67,James Tarkowski,2.9,0.0,0.0,30.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4500,0.17,0.0,0.83,0.17,1.5,0.83,0.33,0.33,0.17,0.33,39.17,Patrick van Aanholt,9.8,0.0,0.0,48.08,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6600,0.0,0.0,0.83,0.33,1.83,7.5,2.0,0.67,2.83,0.67,51.0,Luka Milivojevic,21.3,34.84,6.0,48.08,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4100,0.0,0.0,0.81,0.2,3.66,0.0,0.41,1.02,1.83,1.63,56.28,Etienne Capoue,4.2,0.0,0.0,21.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4600,0.0,0.36,0.73,0.36,0.73,0.0,1.45,0.0,1.81,0.73,24.31,Jota,0.0,26.67,0.0,41.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4300,0.0,0.18,0.71,0.0,2.14,0.36,1.07,1.96,1.25,1.07,71.25,Jorginho,24.2,25.0,0.0,68.04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5700,0.0,0.0,0.69,0.69,1.38,3.45,0.69,3.79,0.34,2.07,24.83,Andros Townsend,15.8,34.84,0.5714285714285714,48.08,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3600,0.0,0.0,0.68,0.34,1.36,0.0,0.68,1.36,0.85,0.85,29.15,Jack Cork,0.2,0.0,0.0,30.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4900,0.0,0.67,0.67,0.0,3.68,4.01,1.34,1.67,0.33,0.67,40.82,Diego Rico,10.7,0.0,1.2857142857142858,38.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4000,0.0,0.17,0.67,0.0,0.33,3.5,2.0,1.0,1.67,1.0,41.33,Ashley Westwood,-1.2,0.0,2.0,30.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3500,0.33,0.0,0.67,0.33,3.0,0.0,0.67,2.0,0.33,1.0,73.33,Fikayo Tomori,7.1,0.0,0.0,68.04,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,0.0,0.0,0.67,0.33,1.0,0.0,0.0,0.67,0.67,0.67,47.67,Grant Hanley,0.0,0.0,0.0,25.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400,0.0,0.0,0.67,0.0,1.83,0.0,0.33,2.0,1.0,0.33,42.33,Declan Rice,8.0,0.0,0.0,34.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3200,0.33,0.0,0.66,0.33,2.32,0.66,0.0,1.33,1.0,1.0,41.18,Chris Mepham,0.0,0.0,0.0,38.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5200,0.31,0.31,0.63,0.31,1.25,0.94,0.94,3.13,1.88,1.25,51.88,Tanguy Ndombele,23.0,0.0,0.0,68.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,0.0,0.2,0.61,0.0,0.81,0.2,0.81,1.63,0.2,2.04,63.33,Mateo Kovacic,4.2,0.0,0.0,68.04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,0.0,0.0,0.58,0.0,2.14,0.19,0.0,0.78,1.56,0.97,42.38,Jefferson Lerma,6.5,0.0,0.0,38.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3600,0.0,0.0,0.58,0.29,0.29,1.15,0.0,1.44,0.87,1.73,34.04,Adam Smith,0.0,0.0,0.0,38.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400,0.0,0.0,0.55,0.0,1.1,0.0,0.27,2.74,2.74,0.82,58.17,Tom Trybull,0.0,0.0,0.0,25.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
